plate_map_name	well_position	broad_sample	mg_per_ml	mmoles_per_liter	solvent
C-7210-01-CMP-013	N24	BRD-K22134346-001-22-3	2.092831	5.0	DMSO
C-7210-01-CMP-013	O01	BRD-K16542329-001-16-8	1.354624994065156	4.99355632287415	DMSO
C-7210-01-CMP-013	O02	BRD-A10188456-001-04-9	1.9623055	5.0	DMSO
C-7210-01-CMP-013	O03	BRD-K93632104-001-17-2	0.6906035	5.0	DMSO
C-7210-01-CMP-013	O04	BRD-A69636825-003-04-7	2.254895	5.0	DMSO
C-7210-01-CMP-013	O05	BRD-K19227686-001-18-6	1.5916139999999996	5.0	DMSO
C-7210-01-CMP-013	O06	BRD-K98763141-001-30-8	1.4110900000000002	5.0	DMSO
C-7210-01-CMP-013	O07				DMSO
C-7210-01-CMP-013	O08	BRD-A15397381-001-02-5	1.2015	5.0	DMSO
C-7210-01-CMP-013	O09	BRD-K46625559-001-01-8	2.0223085	5.0	DMSO
C-7210-01-CMP-013	O10	BRD-A10739734-003-09-8	1.2637	5.0	DMSO
C-7210-01-CMP-013	O11	BRD-K11796549-001-05-2	1.679233120256119	4.99355632287415	DMSO
C-7210-01-CMP-013	O12	BRD-K26521938-001-07-2	1.7623255	5.0	DMSO
C-7210-01-CMP-013	O13	BRD-A07207424-001-14-0	1.3899404230917864	4.99355632287415	DMSO
C-7210-01-CMP-013	O14	BRD-K72815923-034-02-0	1.85726	5.0	DMSO
C-7210-01-CMP-013	O15	BRD-K01825589-310-02-9	2.29962	5.0	DMSO
C-7210-01-CMP-013	O16	BRD-K68567222-001-01-2	1.20621	5.0	DMSO
C-7210-01-CMP-013	O17	BRD-K01825660-322-01-9	2.312026	5.0	DMSO
C-7210-01-CMP-013	O18				DMSO
C-7210-01-CMP-013	O19	BRD-K08953028-001-09-6	0.9010025	5.0	DMSO
C-7210-01-CMP-013	O20	BRD-K20093108-001-02-3	2.77716	5.0	DMSO
C-7210-01-CMP-013	O21	BRD-A58048407-001-20-4	2.0922015	5.0	DMSO
C-7210-01-CMP-013	O22	BRD-K80970344-201-08-6	0.82146	5.0	DMSO
C-7210-01-CMP-013	O23	BRD-K18289362-001-02-2	1.75197	5.0	DMSO
C-7210-01-CMP-013	O24	BRD-K43330982-001-02-3	2.041425	5.0	DMSO
C-7210-01-CMP-013	P01	BRD-K05878375-236-05-7	0.5554745	5.0	DMSO
C-7210-01-CMP-013	P02	BRD-K91543828-001-02-0	1.3413455	5.0	DMSO
C-7210-01-CMP-013	P03	BRD-K48830578-001-01-9	2.1582555	5.0	DMSO
C-7210-01-CMP-013	P04	BRD-A72767275-003-01-6	1.879445	5.0	DMSO
C-7210-01-CMP-013	P05				DMSO
C-7210-01-CMP-013	P06	BRD-K70586315-001-02-4	0.8109425	5.0	DMSO
C-7210-01-CMP-013	P07	BRD-K40109029-001-02-9	1.676998	5.0	DMSO
C-7210-01-CMP-013	P08	BRD-A83029242-001-06-1	1.867205	5.0	DMSO
C-7210-01-CMP-013	P09	BRD-K57313110-001-06-8	0.64557	5.0	DMSO
C-7210-01-CMP-013	P10				DMSO
C-7210-01-CMP-013	P11	BRD-K15502390-001-20-9	1.3314895	5.0	DMSO
C-7210-01-CMP-013	P12	BRD-K92049597-001-20-8	1.266313	5.0	DMSO
C-7210-01-CMP-013	P13	BRD-K16730910-001-07-3	2.414075	5.0	DMSO
C-7210-01-CMP-013	P14	BRD-A09722536-002-18-0	1.395505	5.0	DMSO
C-7210-01-CMP-013	P15	BRD-K18895904-001-16-1	1.56216	5.0	DMSO
C-7210-01-CMP-013	P16	BRD-A25569250-001-03-3	2.374785	5.0	DMSO
C-7210-01-CMP-013	P17	BRD-K29895144-001-01-0	1.60195	5.0	DMSO
C-7210-01-CMP-013	P18	BRD-K67017579-001-28-1	1.8473035	5.0	DMSO
C-7210-01-CMP-013	P19	BRD-K77060810-001-01-5	2.352705	5.0	DMSO
C-7210-01-CMP-013	P20	BRD-K68982262-001-01-4	1.6371199999999997	5.0	DMSO
C-7210-01-CMP-013	P21	BRD-K24616672-003-20-1	1.363855	5.0	DMSO
C-7210-01-CMP-013	P22	BRD-A82396632-008-30-8	2.395705	5.0	DMSO
C-7210-01-CMP-013	P23	BRD-K61250553-003-30-6	2.56749	5.0	DMSO
C-7210-01-CMP-013	P24	BRD-K70358946-001-17-3	2.241925	5.0	DMSO
